id,name,img,card_text,flavor_text,type,class,rarity,set,race,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
89803,Zilliax,https://cards.hearthpwn.com/enUS/BOT_548.png?142295,"MagneticDivine Shield, Taunt, Lifesteal, Rush","Everything but the kitchen sink. Oh wait, there's one on his back.",minion,,legendary,the boomsday project,mechanical,"{Magnetic,""Divine Shield, Taunt, Lifesteal, Rush"",""Divine Shield"",Taunt}",False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,5,3,2
35236,Aberrant Berserker,https://cards.hearthpwn.com/enUS/OG_150.png?142295,Has +2 Attack while damaged.,"I berserk, therefore I am.",minion,,common,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,5
90822,Ancestral Guardian,https://cards.hearthpwn.com/enUS/ULD_207.png?142295,LifestealReborn,"No one knows whose ancestor he is, but he's still upset that you never call.",minion, paladin,common,saviors of uldum,,"{Lifesteal,Reborn}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,4,2
572,Ancient Brewmaster,https://cards.hearthpwn.com/enUS/EX1_057.png?142295,Battlecry: Return a friendly minion from the battlefield to your hand.,Most pandaren say his brew tastes like yak. But apparently that's a compliment.,minion,,common,legacy,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,5,4
27252,Animated Armor,https://cards.hearthpwn.com/enUS/LOE_119.png?142295,Your hero can only take 1 damage at a time.,"Try putting it on. Wait, let me get my camera.",minion, mage,rare,the league of explorers,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,4
89810,Annoy-o-Module,https://cards.hearthpwn.com/enUS/BOT_911.png?142295,MagneticDivine ShieldTaunt,Every ten seconds it asks if you want to update.,minion, paladin,rare,the boomsday project,mechanical,"{Magnetic,""Divine Shield"",Taunt}",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,4
500129,Apothecary Helbrim,https://cards.hearthpwn.com/enUS/BAR_324.png?142295,Battlecry and Deathrattle: Add a random Poison to your hand.,The best way to maintain your health is to poison everyone else.,minion, rogue,legendary,forged in the barrens,,"{""Battlecry and Deathrattle:""}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,3,2
504,Arathi Weaponsmith,https://cards.hearthpwn.com/enUS/EX1_398.png?142295,Battlecry: Equip a 2/2 weapon.,"50% off fist weapons, limited time only!",minion, warrior,common,legacy,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,3
89426,Arcane Keysmith,https://cards.hearthpwn.com/enUS/GIL_116.png?142295,Battlecry: Discover a Secret. Put it into the battlefield.,She sells all manner of keys: from A flat to G sharp.,minion, mage,epic,the witchwood,,"{Battlecry:,Discover,Secret}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,2,2
12246,Arcane Nullifier X-21,https://cards.hearthpwn.com/enUS/GVG_091.png?142295,TauntCan't be targeted by spells or Hero Powers.,There was some hard talk between gnome magi and engineers about inventing this mech.,minion,,rare,goblins vs gnomes,mechanical,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,5
90615,Archmage Vargoth,https://cards.hearthpwn.com/enUS/DAL_558.png?142295,"At the end of your turn, casta spell you've cast this turn(targets are random).","He's an archmage, but he might want to brush up on the basics... like aiming.",minion,,legendary,rise of shadows,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6
90286,Arena Treasure Chest,https://cards.hearthpwn.com/enUS/TRL_525.png?142295,Deathrattle: Draw 2 cards.,"Yeah it's great, but did you see the Arena Treasure Arms?!",minion,,common,rastakhan's rumble,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,4
22312,Armored Warhorse,https://cards.hearthpwn.com/enUS/AT_108.png?142295,"Battlecry: Reveal a minion in each deck. If yours costs more, gain Charge.",Yep. It's a horse... wearing armor... going to war.,minion,,rare,the grand tournament,beast,"{Battlecry:,Charge}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,5,3
14439,Axe Flinger,https://cards.hearthpwn.com/enUS/BRM_016.png?142295,"Whenever this minion takes damage, deal 2 damage to the enemy hero.","Once a lowly ""Stick Flinger"", he's been relentless on the path to his ultimate dream: ""Tauren Flinger"".",minion, warrior,common,blackrock mountain,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,5
127296,Azure Explorer,https://cards.hearthpwn.com/enUS/DRG_102.png?142295,Spell Damage +2Battlecry: Discover a Dragon.,Has an appetite for knowledge!,minion, mage,common,descent of dragons,dragon,"{""Spell Damage +2"",Battlecry:,Discover}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,2,3
49675,Backroom Bouncer,https://cards.hearthpwn.com/enUS/CFM_658.png?142295,"Whenever a friendly minion dies, gain +1 Attack.","""WHY ARE YOU IN THE BACK ROOM? WHO IS WATCHING THE FRONT?!""",minion,,rare,mean streets of gadgetzan,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,4
474997,Baron Rivendare,https://cards.hearthpwn.com/enUS/CORE_FP1_031.png?142295,Your minions trigger their Deathrattles twice.,There used to be five Horsemen but one of them left because a job opened up in the deadmines and the benefits were better.,minion,,legendary,removed from core,,{Deathrattles},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,1,7
89410,Bellringer Sentry,https://cards.hearthpwn.com/enUS/GIL_634.png?142295,Battlecry and Deathrattle: Put a Secret from your deck into the battlefield.,"""Who are you? Eh, none of my business.""",minion, paladin,rare,the witchwood,,"{""Battlecry and Deathrattle:"",Secret}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4,3,4
463927,Blademaster Samuro,https://cards.hearthpwn.com/enUS/BAR_078.png?142295,RushFrenzy: Deal damage equalto this minion's Attack to all enemy minions.,"Artists paint their visions meticulously on canvas. Blademasters paint with, uh, broader strokes.",minion,,legendary,forged in the barrens,,"{Rush,Frenzy:}",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,6
1024988,Bloodhoof Brave,https://cards.hearthpwn.com/enUS/CORE_OG_218.png?142295,TauntHas +3 Attack while damaged.,"He thought the set was called ""Flippers of the Old Cods"" and hungrily volunteered to be in it. He is definitely going to get his hearing checked.",minion, warrior,common,core (2022),,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,6
1004132,Ambassador Faelin,https://cards.hearthpwn.com/enUS/TSC_067.png?142295,Battlecry: Put 3 Colossal minions on the bottom of your deck.,"For thousands of years, Faelin has longed to return to his homeland. Will Zin-Azshari be as he hopes, or are the secrets of the deep better left forgotten?",minion,,legendary,voyage to the sunken city,,"{Battlecry:,Colossal}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,5
176,Ancient Mage,https://cards.hearthpwn.com/enUS/EX1_584.png?142295,Battlecry: Give adjacent minions Spell Damage +1.,Sometimes he forgets and just wanders into someone else's game.,minion,,rare,legacy,,"{Battlecry:,""Spell Damage +1""}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,5
27245,Ancient Shade,https://cards.hearthpwn.com/enUS/LOE_110.png?142295,Battlecry: Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.,Warning: Do not expose to direct sunlight.,minion,,rare,the league of explorers,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,7,4
7728,Anub'ar Ambusher,https://cards.hearthpwn.com/enUS/FP1_026.png?142295,Deathrattle: Return a random friendly minion to your hand.,"Originally he was called ""Anub'ar Guy who bounces a guy back to your hand"", but it lacked a certain zing.",minion, rogue,common,curse of naxxramas,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,5,5
90678,Arcane Fletcher,https://cards.hearthpwn.com/enUS/DAL_372.png?142295,"Whenever you play a1-Cost minion, draw aspell from your deck.",Stop trying to make fletch happen. It's not going to happen.,minion, hunter,epic,rise of shadows,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,3
42062,Arcanosmith,https://cards.hearthpwn.com/enUS/KAR_710.png?142295,Battlecry: Summon a 0/5 minion with Taunt.,"He’s really just a Blacksmith, but he thought the fancy title would bring in more business.",minion,,common,one night in karazhan,,"{Battlecry:,Taunt}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,3,2
90284,Arena Fanatic,https://cards.hearthpwn.com/enUS/TRL_517.png?142295,Battlecry: Give all minions in your hand +1/+1.,Her fantasy Rumble league gives double points for dismemberment.,minion,,common,rastakhan's rumble,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,3
62923,Arfus,https://cards.hearthpwn.com/enUS/ICC_854.png?142295,Deathrattle: Add a random Death Knight card to your hand.,There must always be a Lick King.,minion,,legendary,knights of the frozen throne,beast,"{Deathrattle:,""Death Knight""}",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,2
62930,Arrogant Crusader,https://cards.hearthpwn.com/enUS/ICC_034.png?142295,"Deathrattle: If it's your opponent's turn, summon a 2/2 Ghoul.","To be honest, he was kind of a jerk even BEFORE he was bitten by that ghoul.",minion, paladin,rare,knights of the frozen throne,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,5,2
76982,Astral Tiger,https://cards.hearthpwn.com/enUS/LOOT_056.png?142295,Deathrattle: Shuffle a copy of this minion into your deck.,Astral kitty litter is surprisingly hard to find.,minion, druid,epic,kobolds and catacombs,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,3,5
656,Auchenai Soulpriest,https://cards.hearthpwn.com/enUS/EX1_591.png?142295,Your cards and powers that restore Health now deal damage instead.,"The Auchenai know the end is coming, but they're not sure when.",minion, priest,rare,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,5
388941,Balloon Merchant,https://cards.hearthpwn.com/enUS/DMF_235.png?142295,Battlecry: Give your Silver Hand Recruits +1 Attack and Divine Shield.,It's a shiny yellow balloon! But it can be popped with a single point of damage.,minion, paladin,rare,darkmoon faire,,"{Battlecry:,""Divine Shield""}",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,5
475005,Big Game Hunter,https://cards.hearthpwn.com/enUS/CORE_EX1_005.png?142295,Battlecry: Destroy a minion with 7 or more Attack.,Mere devilsaurs no longer excite him. Soon he'll be trying to catch Onyxia with only a dull Krol Blade.,minion,,epic,core (2022),,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,2
35203,Blackwater Pirate,https://cards.hearthpwn.com/enUS/OG_322.png?142295,Your weapons cost (2) less.,"""Look, they fell off the back of a ship, do you want them or not? I have a meeting with Y'Shaarj in like ten minutes.""",minion,,rare,whispers of the old gods,pirate,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,5
984492,Blademaster Okani,https://cards.hearthpwn.com/enUS/TSC_032.png?142295,Battlecry: Secretly choose toCounter the next minion orspell your opponent playswhile this is alive.,Yet ANOTHER sword fighter that spams counters.,minion,,legendary,voyage to the sunken city,,"{Battlecry:,Secretly,Counter}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,2,6
89841,Blightnozzle Crawler,https://cards.hearthpwn.com/enUS/BOT_565.png?142295,Deathrattle: Summon a 1/1 Ooze with Poisonous and Rush.,"""Well we HAD it contained. Then you went and gave it legs!""",minion, rogue,rare,the boomsday project,mechanical,"{Deathrattle:,Poisonous,Rush}",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,4
89396,Blood Witch,https://cards.hearthpwn.com/enUS/GIL_693.png?142295,"At the start of your turn, deal 1 damage to your hero.",Like a sloppy joe for vampires.,minion, warlock,rare,the witchwood,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,6
90843,Body Wrapper,https://cards.hearthpwn.com/enUS/ULD_727.png?142295,Battlecry: Discover a friendly minion that died this game. Shuffle it into your deck.,She uses pickle slices for the eyes. Keeps them well-preserved.,minion,,epic,saviors of uldum,,"{Battlecry:,Discover}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,4,4
90784,Bone Wraith,https://cards.hearthpwn.com/enUS/ULD_275.png?142295,TauntReborn,It uses only the eco-friendly bones from free-range humanoids.,minion,,common,saviors of uldum,,"{Taunt,Reborn}",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,5
